Country,Year,GDP_Growth_Rate,Inflation_Rate,GDP_Per_Capita,Unemployment_Rate,Cost of Living Index,Local Purchasing Power Index
Niger,2015,4.392648832,-0.57609037,481.1113011,0.558,40.99464798,25.65246773
Nigeria,2015,2.652693295,9.00943498,2679.554223,4.137,59.4,40.2
Nicaragua,2015,4.792702232,3.997379967,2025.324776,4.7,47.8,20.6
Netherlands,2015,1.959169721,0.600248147,45193.40322,6.873,86,102
Norway,2015,1.857339726,2.171136654,74809.9658,4.296,118.6,96.3
Nepal,2015,3.976053272,7.868908956,882.3076616,10.655,28.9,21.3
Nauru,2015,3.418803419,22.60601015,7587.25441,7.911024382,47.96833038,41.3470993
New Zealand,2015,3.734035773,0.292704628,38639.35019,5.415,93.7,91
OECD members,2015,2.502074362,0.338705695,35733.34403,6.852223599,73.08312225,86.27272034
Oman,2015,5.017057997,0.065290133,18777.43306,3.392,54.2,106.8
Other small states,2015,3.364947877,1.100548264,11597.28561,8.889626813,53.38780594,47.22615051
Pakistan,2015,4.217942096,2.529328173,1421.835278,3.566,30.7,33.2
Panama,2015,5.733054309,0.137492058,13669.55944,4.37,55.2,43.3
Peru,2015,3.252244772,3.398091947,6180.119268,3.272,49.4,30.6
Philippines,2015,6.348309715,0.674192537,2974.296917,3.068,40,35.4
Palau,2015,9.748413434,0.949040644,16141.16966,7.226674887,51.61098099,43.56304169
Papua New Guinea,2015,6.578356323,5.995957781,2502.073445,2.487,45.25876617,32.83510208
Poland,2015,4.383298635,-0.874125874,12560.05142,7.501,45.1,63.5
Pre-demographic dividend,2015,3.276681187,3.402743277,1524.757279,5.101920426,40.97039032,31.34593964
Puerto Rico,2015,-1.049290032,-133.180005,29763.4883,12,73.5,94.4
Portugal,2015,1.792046046,0.487938624,19250.10654,12.447,58.2,58.2
Paraguay,2015,2.957151735,3.129002745,5861.401895,4.556,40.71304321,36.21289444
West Bank and Gaza,2015,3.721299671,1.431611458,3272.154324,23.005,41.98520279,46.48568344
Pacific island small states,2015,3.779157081,0.648242939,3735.499523,3.460482007,39.91989899,32.28915405
Post-demographic dividend,2015,2.224385159,0.410040498,40717.09895,6.867856299,78.64326477,93.01756287
French Polynesia,2015,1.66510563,19.82534572,18252.5142,11.776,58.70698547,48.56858826
Qatar,2015,4.753345724,1.814077239,66984.9102,0.17,74,113
Romania,2015,3.16050387,-0.594156437,8976.954489,6.812,42.4,40.6
Russian Federation,2015,-1.972719226,15.53440505,9277.713867,5.571,38.85726929,39.77493668
Rwanda,2015,8.856864687,2.528502842,733.8133793,11.849,32.31309891,27.32396126
South Asia,2015,7.251561624,4.158255891,1539.594145,7.109827099,36.96570206,38.99951172
Saudi Arabia,2015,4.509059063,1.206073222,20442.36256,5.6,50.4,126.2
Sudan,2015,1.910176891,16.90957061,1355.126099,14.512,33.14172363,29.43352699
Senegal,2015,6.367043651,0.135211934,1238.1264,6.757,39.43175888,38.81083298
Singapore,2015,2.976799316,-0.522618167,55645.60686,3.79,93.6,75.4
Solomon Islands,2015,1.676146156,-0.574469286,2134.805418,0.735,40.22293472,32.72086716
Sierra Leone,2015,-20.49107411,6.689435625,581.2934118,4.621,40.10812759,14.19375515
El Salvador,2015,2.400000089,-0.731384487,3761.51368,3.998,50.6,28.7
San Marino,2015,2.291505561,0.145686073,42281.81125,6.717813076,80.76436615,95.32196045
Somalia,2015,9.946799979,-1.295569042,507.4829155,18.444,31.44503212,31.36989784
Serbia,2015,1.806059265,1.39235822,5588.979444,17.66,43.3,39.1
Sub-Saharan Africa (excluding high income),2015,2.915508052,3.472387529,1653.005847,5.887821304,43.10651016,36.56972122
South Sudan,2015,-10.79336463,52.76633042,1071.777765,12.355,33.84470749,24.80587196
Sub-Saharan Africa,2015,2.920373883,3.550759674,1654.272807,5.887821304,43.10042953,36.54911804
Small states,2015,2.902177846,0.609082179,10568.2407,8.672278468,52.63064194,47.42979813
Sao Tome and Principe,2015,1.539692169,5.24587835,1292.733055,13.598,32.59873581,30.64486694
Suriname,2015,-3.413042681,6.893903592,8907.837258,7.22,41.12563705,45.31333923
Slovak Republic,2015,5.167181606,-0.325219777,16390.88217,11.492,52.28931046,46.38634872
Slovenia,2015,2.210081607,-0.525552286,20890.16643,8.975,65.1,64.2
Sweden,2015,4.489281588,-0.046784745,51545.48361,7.432,82.9,110.9
Eswatini,2015,2.227480675,4.951244937,3583.31129,23.279,43.01495361,48.1230278
Sint Maarten (Dutch part),2015,0.10581315,0.330027165,36519.99266,7.05868995,71.39514923,84.52108002
Seychelles,2015,8.914008875,4.041944107,15333.10517,7.305203738,50.99189758,42.7412796
Syrian Arab Republic,2015,-4.179791613,49.13980068,857.4178848,14.29,29.45079994,26.59708405
Turks and Caicos Islands,2015,11.31483413,-15.31277575,25783.2941,6.782143341,56.50030136,55.90799332
Chad,2015,2.767675685,4.377126651,774.4116031,0.968,38.44411087,23.61948776
East Asia & Pacific (IDA & IBRD countries),2015,6.707200956,1.086486299,6572.889553,4.137486706,44.53477097,44.62203979
Europe & Central Asia (IDA & IBRD countries),2015,1.488157234,4.003578207,8014.504151,7.53748142,50.70717239,44.99368668
Togo,2015,5.468031293,2.585003908,770.1438074,2.204,41.49794006,26.49963188
Thailand,2015,3.134047249,-0.900424963,5708.794091,0.597,46.5,38.8
Tajikistan,2015,6.019303318,5.714559496,970.3625472,7.554,38.99526978,39.24032593
Turkmenistan,2015,6.49999991,15.08085897,6208.296655,4.023,45.11174011,34.73436737
Latin America & the Caribbean (IDA & IBRD countries),2015,0.366253546,2.924821697,8577.804211,6.740078362,47.70310211,47.66530228
Timor-Leste,2015,2.797266112,0.646148614,1322.929094,4.45,39.44578552,28.10905838
Middle East & North Africa (IDA & IBRD countries),2015,0.694157745,2.997639193,3869.315611,12.25994517,37.04485703,35.38143539
Tonga,2015,1.171888256,-1.05399832,4117.931047,2.028,40.55176163,38.34537506
South Asia (IDA & IBRD),2015,7.251561624,4.158255891,1539.594145,7.109827099,36.96570206,38.99951172
Sub-Saharan Africa (IDA & IBRD countries),2015,2.920373883,3.550759674,1654.272807,5.887821304,43.10042953,36.54912186
Trinidad and Tobago,2015,-0.777459952,4.661215981,18508.7705,2.428,47.26319122,75.016716
Tunisia,2015,0.967703108,4.437371273,3960.924849,15.159,34.1,36.7
Turkiye,2015,6.084486904,7.670853648,11049.99511,10.304,46.06041718,38.18849182
Tuvalu,2015,10.41666667,1.325754347,3384.383201,7.649141873,39.28694534,34.28834915
Tanzania,2015,6.160628774,5.58816953,929.7998047,2.162,57.1,47.2
Uganda,2015,5.18785986,5.589686063,864.1800593,2.788,53.9,16.9
Ukraine,2015,-9.772987213,48.69986464,2124.662598,9.14,41.3,27.9
Upper middle income,2015,4.546013073,2.554680489,7372.179962,5.754204092,45.4900322,40.84398651
Uruguay,2015,0.370741258,8.666269871,16950.75317,7.488,68.6,44.9
United States,2015,2.945550455,0.118627136,57040.20821,5.28,76.5,126.1
Uzbekistan,2015,7.218773503,8.751881967,2753.971058,5.15,55.9,23.2
St. Vincent and the Grenadines,2015,2.783161194,-1.73361195,7386.746638,19.121,46.26522827,47.04786682
Virgin Islands (U.S.),2015,-0.425079702,17.04205818,34007.35294,12.146,84.01637268,73.6521759
Viet Nam,2015,6.987154306,0.631200905,2595.234844,1.849,46.63546371,35.93025208
Vanuatu,2015,0.366522075,2.483268757,2643.886886,5.255,41.72280121,34.23036194
World,2015,3.126135588,1.443857193,10177.89051,6.04884902,48.42799759,46.99497604
Samoa,2015,3.850361817,0.724470135,4048.467113,8.9,43.27694702,40.81185532
Kosovo,2015,5.916231283,-0.536929393,3520.782075,7.916755653,41.56628036,42.29338074
"Yemen, Rep.",2015,-27.99454625,128.1733072,1488.416289,17.9,48.42390442,30.06622887
South Africa,2015,1.321862237,4.540642277,6204.929901,22.869,45.6,101.8
Zambia,2015,2.920375112,10.11059289,1307.909649,8.316,42.17871475,37.54354095
Zimbabwe,2015,2.023649996,-2.430968424,1410.329173,5.383,65.9,33.4
Aruba,2016,1.71962498,-0.931195987,28449.71295,7.257297481,63.87294769,75.32680511
Africa Eastern and Southern,2016,2.183580781,6.571396422,1346.301281,7.027629967,45.40761566,37.77825165
Afghanistan,2016,2.260314203,4.383891955,523.053012,10.1,35.54153824,32.91944504
Africa Western and Central,2016,0.141488618,1.487415508,1648.920269,4.13994847,39.38408279,26.79210854
Angola,2016,-2.580111222,30.69441508,1809.709377,16.58,32.28953552,33.13725662
Albania,2016,3.314980684,1.275431684,4124.05539,15.418,33.8,43.6
Andorra,2016,3.70967807,2.005809309,39931.21698,6.718684727,75.430336,88.54237366
Arab World,2016,3.609446551,2.372716031,6022.882818,10.80732107,42.79164124,36.49475479
United Arab Emirates,2016,5.56149076,1.617488089,41054.53957,1.64,66.1,136.4
Argentina,2016,-2.080327844,-115.7921245,12790.26414,8.083,64.1,74.9
Armenia,2016,0.2,-1.403607559,3679.952347,12.732,35.5,33.1
American Samoa,2016,-1.679389313,36.50178507,13300.82461,8.005477268,45.81526184,43.58019638
Antigua and Barbuda,2016,4.099765539,-0.489437796,16449.05915,7.55319377,54.4119606,53.25022125
Australia,2016,2.779142625,1.276990945,49918.79393,5.711,78.5,147.3
Austria,2016,1.989437162,0.891591753,45307.58786,6.064,66.6,120.5
Azerbaijan,2016,-3.09999988,12.44337486,3880.685228,5,28.9,41.1
Burundi,2016,-0.600000909,5.557689614,242.5395273,1.356,37.87620544,21.92115021
Belgium,2016,1.266686409,1.973852647,42012.62272,7.83,75.4,106.7
Benin,2016,3.339673426,-0.793310146,1049.820304,1.835,39.09532166,26.85112
Burkina Faso,2016,5.957976708,0.441041448,665.7863286,4.594,41.10999298,33.36365509
Bangladesh,2016,7.113478213,5.513525727,1659.888173,4.35,35.5,44.5
Bulgaria,2016,3.026628392,-0.798649886,7570.931655,7.575,36.4,59.2
Bahrain,2016,3.473516575,2.786793476,22877.93518,1.195,48.2,101
"Bahamas, The",2016,-0.961908777,-0.34637693,29661.14108,12.7,81.88852692,67.14844513
Bosnia and Herzegovina,2016,3.242255212,14.99922611,4917.263766,25.408,45.61230087,50.61147308
Belarus,2016,-2.525831409,11.83658077,5039.775609,5.844,39.4,39.2
Belize,2016,-0.011034415,0.663427168,6099.957102,7,59.4,146.3
Bermuda,2016,-0.657206304,225.3219765,106885.8785,5.657145491,133.7,118.5
Bolivia,2016,4.263920864,3.623214318,3013.502707,3.498,37.4,54
Brazil,2016,-3.275916908,8.739143523,8680.736469,11.58,38.9,48.7
Barbados,2016,2.552677993,1.281928131,17398.98708,8.247,58.31427383,54.00214767
Brunei Darussalam,2016,-2.477917718,-0.278693266,26762.03504,8.521,64.85919952,64.58081818
Bhutan,2016,8.400553755,3.219886894,3097.961234,2.737,46.5131073,35.06906128
Botswana,2016,7.204424759,2.814957914,6411.551862,19.343,37.6,76.3
Central African Republic,2016,4.750316841,4.945432761,372.1354561,5.904,41.20363617,34.77337265
Canada,2016,1.038550935,1.428759547,42314.06158,7.038,64.8,134.8
Central Europe and the Baltics,2016,2.75319275,-0.054999542,12785.38592,6.493454777,52.41702271,52.79497528
Switzerland,2016,2.068689667,-0.434618664,82153.07454,4.918,123.1,178.7
Chile,2016,1.753038746,3.786193559,13788.24001,6.926,43.9,78.4
China,2016,6.848762205,2.000001822,8094.390167,4.56,48.1,77.4
Cote d'Ivoire,2016,7.17275964,0.723178458,1999.195372,1.896,46.83864594,34.99309921
Cameroon,2016,4.535794237,0.874190383,1426.065481,3.534,39.48948288,26.12796974
"Congo, Dem. Rep.",2016,2.399398911,2.885851073,456.0279506,4.548,39.11571121,25.77182961
"Congo, Rep.",2016,-8.685243439,3.190561797,2107.518618,20.524,33.83509827,33.81347656
Colombia,2016,2.087382502,7.513460246,5936.261022,8.922,29.2,46
Comoros,2016,3.320446562,28.37707122,1357.26623,5.042,37.90394211,18.89140701
Cabo Verde,2016,4.280714827,-1.407816371,3312.696745,12.075,37.16123581,32.58910751
Costa Rica,2016,4.204323254,-0.017478851,11899.81398,8.085,57.8,67.6
Caribbean small states,2016,0.471963597,0.141816226,11175.57372,11.53314352,50.00762177,44.3048439
Cuba,2016,0.512843096,35.55513059,8055.925868,2,36.83078003,30.94939995
Curacao,2016,-1.067708487,-0.047207985,18944.09615,7.770620616,54.34497833,57.44966125
Cayman Islands,2016,3.239973614,-0.625258359,78858.27966,5.325868398,99.21170044,108.7218399
Cyprus,2016,6.573580202,-1.429166667,24715.14258,13.006,57,93.8
Czechia,2016,2.53728452,0.683504209,18575.23203,3.952,48.01435089,80.99183655
Germany,2016,2.229999868,0.491747008,42136.12079,4.122,65.5,147.6
Djibouti,2016,7.123432337,2.738412087,2545.738799,25.999,39.98438263,53.28541565
Dominica,2016,2.763647982,0.141816226,8223.04145,7.933183743,52.08835602,47.31303406
Denmark,2016,3.245956985,0.25,54663.99837,5.989,84.9,142.1
Dominican Republic,2016,6.659200263,1.614166072,7191.069703,7.284,51.4,36.4
Algeria,2016,3.9,6.397694803,4481.081962,10.202,28.9,49.5
East Asia & Pacific (excluding high income),2016,6.564711869,1.917310902,6592.517913,4.038120905,44.47354889,44.53647614
Early-demographic dividend,2016,4.419664097,3.371530035,3284.231623,6.766929707,45.12147141,40.78983688
East Asia & Pacific,2016,4.659079892,1.276990945,9856.665624,3.999927039,43.05346298,50.25834274
Europe & Central Asia (excluding high income),2016,2.785334136,4.069753981,6006.367089,8.924189364,45.55179214,41.20666885
Europe & Central Asia,2016,1.899821631,0.391803802,22398.1499,8.037064859,61.11327744,60.80275726
Ecuador,2016,-0.687954246,1.728264633,5941.234709,4.597,44.3,47.6
"Egypt, Arab Rep.",2016,4.346643456,13.81360621,3331.612461,12.45,35.61383057,28.81271935
Euro area,2016,1.865786321,0.166009884,34889.67172,10.02863593,77.02722931,83.60251617
Spain,2016,3.037774142,-0.202598,26537.15949,19.635,56.1,105.3
Estonia,2016,3.155564814,0.148684908,18295.34293,6.882,48.9,77.4
Ethiopia,2016,9.433482658,6.628133372,705.6175085,2.566,44.3,20.7
European Union,2016,1.972307776,0.183334861,31174.75351,9.103486383,70.73474121,75.85017395
Fragile and conflict affected situations,2016,2.167155583,3.038206435,1663.085171,5.689246408,42.4453125,34.61771011
Finland,2016,2.811457767,0.356684501,43814.02651,8.818,75.2,132.9
Fiji,2016,2.445651797,3.863225382,5368.433503,4.32,43.8,42.4
France,2016,1.095464404,0.183334861,37062.53357,10.057,75.3,118.5
Faroe Islands,2016,1.469915804,-0.615480091,56833.91654,6.237274848,90.17830658,106.9744263
"Micronesia, Fed. Sts.",2016,0.484101802,-1.037468064,2956.561292,8.261938695,45.02571106,40.01235199
Gabon,2016,2.091442208,2.106707128,6722.198223,20.165,46.05350494,47.68650055
United Kingdom,2016,1.921063414,1.008417368,40985.23514,4.81,81,120
Georgia,2016,3.45021518,2.134927139,4143.401257,16.604,28.7,30.9
Ghana,2016,3.37346575,17.45463471,1900.397695,5.237,63.4,18.4
Guinea,2016,10.8206272,8.172681123,720.4732552,5.019,33.58306503,27.22385406
"Gambia, The",2016,1.943359655,7.228792721,640.6762653,6.299,42.74595642,35.31618881
Guinea-Bissau,2016,5.306596331,1.503120559,678.6802795,3.192,40.7385025,26.12818718
Equatorial Guinea,2016,-8.816417232,1.411939155,8035.307666,8.232,43.76770401,40.63216019
Greece,2016,-0.487173294,-0.825653978,17923.96681,23.514,54.4,79.3
Grenada,2016,3.739603956,1.650389944,8849.513535,7.851621269,51.18011093,47.58217621
Greenland,2016,4.68195411,-6.307078406,48181.74535,6.361328773,80.88679504,94.65536499
Guatemala,2016,2.677802555,4.448441999,4173.281349,2.583,44.1,51.6
Guam,2016,0.181983621,18.11248256,35052.80791,5.4,64.14313507,85.19677734
Guyana,2016,3.807456264,0.836008062,5905.380196,13.563,39.14861298,34.66849899
High income,2016,1.833040909,0.443258158,36993.53327,6.135067861,75.20862579,89.26224518
"Hong Kong SAR, China",2016,2.175411705,2.409307439,43734.19807,3.392,70.53360748,106.0393372
Honduras,2016,3.892972197,2.724612233,2295.53627,6.727,47.8,70.7
Heavily indebted poor countries (HIPC),2016,4.442968382,4.664662358,901.3248931,4.503072796,39.8659935,26.95367813
Croatia,2016,3.649197525,-1.125,12634.31957,13.103,48.2,67.9
Haiti,2016,1.812468078,11.50290739,1313.186095,13.888,32.82863998,29.43708611
Hungary,2016,2.201001893,0.394769307,13104.69955,5.115,41.3,56.3
IBRD only,2016,4.55662192,2.242974557,5528.045431,6.43501732,46.31964493,41.77652359
IDA & IBRD total,2016,4.454964519,2.818332881,4456.760202,5.995136678,45.2374115,39.40013885
IDA total,2016,3.24436381,3.205224346,1327.724291,4.375586706,38.73799896,25.95769882
IDA blend,2016,2.087329773,1.650389944,1826.226947,3.73569867,38.98547363,26.8922863
Indonesia,2016,5.033069183,3.525805157,3558.818852,4.301,36.3,35.5
IDA only,2016,4.359519293,3.523173176,1077.47597,4.669168081,40.33382797,29.02059746
Isle of Man,2016,6.952303657,-34.56669421,82041.67241,4.996640282,94.49816132,109.8609924
India,2016,8.256305502,4.948216341,1714.279537,7.8,24.1,89.6
Ireland,2016,1.765556879,0.020124774,62784.06569,8.374,78,125.7
"Iran, Islamic Rep.",2016,8.815086643,7.24542549,5497.243233,12.618,35.6826973,27.87307739
Iraq,2016,13.78737302,0.556521397,4308.848089,10.82,50.6,57.2
Iceland,2016,6.303687107,1.69692762,61987.92636,2.978,96.5,94
Israel,2016,4.521680309,-0.551552353,37690.47395,4.723,75.7,115.5
Italy,2016,1.293462732,-0.094016657,30960.73151,11.688,68.8,105.7
Jamaica,2016,1.375223064,2.351021975,5022.700178,8.634,55.7,48.8
Jordan,2016,1.994180849,-0.778430463,4003.404746,15.275,53.1,50.9
Japan,2016,0.753826746,-0.127258844,39375.47316,3.132,81.3,117.6
Kazakhstan,2016,1.099999999,14.36109424,7714.841844,4.96,26.8,59.3
Kenya,2016,4.213517068,6.297249538,1562.076619,2.757,39.8,31.1
Kyrgyz Republic,2016,4.335855922,0.388838297,1120.667058,3.466,39.21047592,25.31005859
Cambodia,2016,6.933313972,3.019139751,1281.105971,0.716,47.3,16.4
Kiribati,2016,7.224334601,1.917310902,1743.762868,7.902863521,38.60085297,41.06679535
St. Kitts and Nevis,2016,3.932703193,-0.687037123,21068.43807,7.394559079,56.72649002,60.50897598
"Korea, Rep.",2016,2.946881715,0.97168574,29280.44032,3.65,60.64162445,97.87236023
Kuwait,2016,2.926076261,3.198397767,27026.77293,2.16,81.6,113.6
Latin America & Caribbean (excluding high income),2016,-0.483657125,2.724612233,7968.022179,7.906674708,47.08038712,45.1186676
Lao PDR,2016,7.022836255,1.596912276,2309.049998,2.88,45.09984589,35.89844894
Lebanon,2016,1.554549409,-0.783359624,8172.299476,9.76,63.1,66.6
Liberia,2016,-1.554958617,8.834248683,722.1312268,3.081,35.96744156,18.72133255
Libya,2016,-1.490941117,25.85387421,7945.004215,19.5,39.7,62.5
St. Lucia,2016,3.427865368,-3.078217657,10591.875,19.928,51.20848846,51.62450409
Latin America & Caribbean,2016,-0.334793598,1.650389944,8417.372109,7.75391609,47.95271683,46.44532776
Least developed countries: UN classification,2016,3.674366914,5.472022694,961.0529416,4.97735571,40.50806046,29.16493607
Low income,2016,2.023147228,5.706375046,642.0480219,4.995689466,39.76802444,26.88336563
Sri Lanka,2016,5.053624893,3.958888466,4107.829775,4.243,34.1,33
Lower middle income,2016,5.692524361,3.205224346,1906.058417,6.182280543,40.96090698,37.00912857
Low & middle income,2016,4.761435287,3.019139751,4202.308138,5.981925559,44.44025421,38.78165054
Lesotho,2016,3.608907317,6.596504907,986.2652498,16.139,33.25377655,31.9170723
Late-demographic dividend,2016,4.4722485,1.109208058,8180.741091,5.272042395,44.31703568,41.18405533
Lithuania,2016,2.518828273,0.905525075,15008.31324,7.862,45.6,61.3
Luxembourg,2016,4.978190437,0.290833333,106899.2935,6.291,82,154.4
Latvia,2016,2.368614747,0.140633335,14331.75159,9.643,47.1,61.5
"Macao SAR, China",2016,-0.679023627,2.368957497,71919.05492,1.939,73.79833984,108.9831924
St. Martin (French part),2016,5,15.52327258,9178.832628,7.759824073,46.35666275,43.19944382
