Control_of_Corruption,Government_Effectiveness,Political_Stability,Regulatory_Quality,Rule_of_Law,Voice_and_Accountability
1.016948581,-0.446098298,-1.258745909,0.268863976,0.145079002,-0.881757915
-1.197489381,-0.478109896,-1.379088998,-0.686099589,-0.919126272,-1.433532953
-1.117182374,-0.90432471,-0.471536189,-1.072738409,-1.117601871,-1.161666274
2.171321154,0.196720213,0.962195992,1.613764048,1.573621154,1.445782304
0.468788922,1.239643097,0.870995998,1.052494287,0.741474807,0.759853065
-1.24628365,-1.672059417,-2.12673974,-1.509714484,-1.688932657,-1.194455147
-1.495754361,-1.460755944,-1.389812827,-1.171825171,-1.341388702,-1.417878032
0.304765224,0.592204332,0.161352158,0.476500303,0.891350985,0.958194435
0.030393474,0.809331775,-0.516728878,-0.332243532,0.010760916,-1.642867684
-0.365435123,-0.046658192,-0.954557538,0.202144697,-0.469918787,0.094382107
-1.30969882,-1.813807726,-1.350407004,-1.271066189,-1.580613971,-1.932025671
-1.569068789,-1.755551696,-1.657812476,-1.440397143,-1.72392869,-1.98201263
-1.39148438,-1.320017934,-0.445275575,-1.233001828,-1.098482132,-1.077688575
1.334611177,0.065062843,0.860289991,0.582346559,0.424208134,1.08112514
-0.395680398,-0.517501175,-0.809740365,-0.268797159,-0.661812484,-0.475123227
0.037961569,0.553089023,0.62148279,0.493546575,0.275992751,0.971273601
-0.604488134,-0.123509347,0.392701924,-1.454427838,-0.418762296,-1.422821403
1.512950301,0.223578513,0.422054201,0.845392525,0.04890855,0.06248131
1.610646129,1.070697069,0.947398126,1.340872288,1.090659142,1.008880258
2.333752632,1.961796761,0.928524494,1.795592904,1.89605689,1.545294881
-0.804719806,-1.640379667,-1.421165824,-1.488685846,-1.02881515,-1.295277119
0.547496855,-0.120851927,1.333959103,0.28997007,0.691172361,0.744936585
-0.590034485,0.019089401,0.016684934,0.077950858,-0.11531885,0.094382107
-0.594089091,-0.240734726,-0.257427931,-0.719614744,-0.353610903,0.100769483
-0.696974516,-0.457345426,-1.032840967,-0.519896507,-0.574936271,-0.339918077
-0.553035498,-0.05022138,-0.09154629,-0.363843024,-0.599643946,-0.059792999
-1.586888433,-1.184709072,-0.571273208,-1.732519746,-1.344023705,-1.970927477
-1.531909704,-1.206501126,-1.055657029,-2.279725552,-1.581945896,-1.930160284
1.61204195,1.345018029,0.118578859,1.547994375,1.389533639,1.180002928
-0.833648562,-0.749074459,0.569586158,-0.602753639,-0.575594962,-1.297844529
-0.422970861,-0.648736,-2.183713198,-0.941965938,-0.624359071,-1.072550178
0.443210334,0.654334426,0.732059717,-0.005294391,0.29833591,-0.166248158
0.720862389,0.366105974,0.963134944,1.887125611,0.993849754,1.158912063
1.282284975,1.252030611,-0.150648654,1.230373263,1.260251999,1.104692459
1.772003651,0.390768141,0.327672392,1.124545097,0.178116381,1.277428865
-0.869527161,-0.769691467,-0.075772829,-0.821126997,-0.705375612,-0.893327057
-0.48051998,-0.678520203,0.035266154,-0.88969934,-1.154066205,-0.105402499
0.661190093,0.61816138,-0.429646611,-0.612616003,-0.239620462,0.010405933
1.783171773,1.290827751,0.796834469,1.625161171,1.572336793,1.420018077
-0.128527135,-0.435080349,0.065785304,-0.215175912,-0.106361292,0.462129205
1.27677536,0.227907389,0.101313189,0.426903695,-0.202992082,0.94583106
1.001844883,0.748871744,1.07719624,1.415171146,1.687229514,1.277428865
0.494174868,0.018017454,0.547544241,0.307351559,0.649003744,0.725593209
1.279871821,0.639231384,0.877565145,0.534613013,1.138901711,1.486973763
-1.336874723,-0.782320499,-0.395547092,-0.99161458,-1.109790802,-0.799480617
-1.022385359,-1.136012197,-0.939894259,-0.980414152,-1.160717487,-0.988577724
-1.319930077,-1.767515302,-0.280024618,-1.275529623,-1.461930871,-0.239976645
-0.530450225,-0.261376172,-0.823874354,-0.873311758,-0.416192442,0.24064225
-1.441358924,-2.21875,-1.128099442,-1.339318514,-1.262203574,-1.886788964
-1.356795192,-0.818129122,-0.627824068,-0.534852624,-1.087209821,-0.399467558
1.679690242,1.489806294,0.263209611,1.568099856,1.738020301,1.532867908
0.012517746,0.705384672,0.798463762,0.48528415,0.506304801,0.849656224
1.760617852,1.670409441,1.113016248,1.527742386,1.712641954,1.362912297
-0.316493511,0.25085631,-0.7441414,-0.090854593,-0.108277,0.773462951
0.385005087,0.347363114,-0.531467199,0.418155193,-0.262815058,0.6485852
-1.739551187,-0.886557579,-1.584384561,-1.633865952,-0.966126442,-1.467778921
-1.265867949,-1.319648147,-2.384559393,-1.113777995,-0.391614825,-0.96300292
1.437633395,1.449907899,1.1208992,1.552541137,1.493408203,1.104882002
0.829616547,1.252662301,1.21023953,1.201168537,0.906950951,0.631029963
0.634897768,0.326035768,0.550413907,0.526738524,1.069221497,0.577551782
-0.047664754,0.378315657,0.217914656,0.184438393,-0.196268678,0.912065983
1.5360502,1.362755299,1.015356421,1.922535539,1.540563464,1.066730976
1.001844883,1.15426755,1.063888907,0.923121572,1.687229514,1.277428865
0.026834955,0.195509046,0.380177587,0.134313285,0.182648703,-1.37337625
-0.259159893,-1.07245791,-0.231327519,0.077017717,-0.508473933,-0.585409641
-0.735883415,-0.87893194,0.246098503,-0.460586369,-0.421999156,-0.363395393
0.273244053,0.545390427,1.13891089,-0.384524792,0.744137228,1.123882055
-1.622233987,-1.584925175,-0.477292448,-2.342786789,-1.634662986,-2.06180954
0.733705759,0.815052211,0.334524125,1.092285156,1.096293449,0.932049394
-0.341269404,-0.257235944,-0.113625251,-0.288337767,-0.305708945,-0.083772555
0.607264578,0.217699736,0.262982517,0.160742253,0.240280911,-0.704744577
-0.325625747,0.318296641,-0.467156112,1.010036111,-0.280423701,-0.590770304
-1.054846048,-0.987497509,0.71241802,-0.90892607,-0.663793445,-1.67815423
0.720862389,0.834164917,0.946494877,1.216103435,1.931451201,0.896955788
-1.248038173,-1.311697364,-0.561577141,-0.905129552,-1.091359019,-0.627343535
-0.947748065,-0.948357463,-0.213269129,-0.757836819,-0.42984879,-0.01354558
-0.939240754,-1.097860813,-0.286361516,-0.963078558,-0.942568839,-0.017524421
-1.584494829,-1.747464895,-2.308345795,-1.641464949,-1.803972363,-1.957250237
1.665377736,1.46519196,1.595491529,1.469573021,1.194324493,1.329378724
0.824829578,1.018737197,0.80971843,1.270186067,1.074934721,1.030862808
1.841181636,1.679036856,1.193919539,1.803427815,1.748023629,1.495927095
0.815776765,1.084040165,1.028874636,1.777810216,1.119876862,-0.534086645
-0.952458918,-1.027718067,-0.54227978,-0.836634576,-0.885180354,-0.273578018
-0.323193759,-0.792836785,-0.109315783,-0.801559806,-0.249046683,0.07454396
0.146786317,-0.446098298,0.058753986,0.714465439,0.117478736,0.253616989
-0.379969805,0.083608709,0.534778357,-0.613875866,-0.186269343,0.516633987
-0.888018608,-0.550523043,-2.332805395,-0.634793401,-0.920624614,-0.777718246
0.358953506,0.853372395,0.887379706,0.77318567,0.836222589,-0.068354689
0.416723073,0.024143923,0.933938026,-0.648921907,0.769646406,1.096600771
-0.84181273,-0.77517581,-2.64452672,-0.277211368,-0.686039746,-0.766241491
0.442428768,1.077285647,-0.227864951,1.159215689,0.846016705,1.532292128
-1.020310044,-0.342298776,-0.688360929,-0.149593204,-0.806147993,-0.787026465
0.563614368,0.302233487,1.202114701,-0.711252928,0.519451082,1.120828748
-0.312528074,-0.437882721,-1.664812326,0.337754071,-0.357132047,0.042553507
1.279871821,1.501772642,1.172496915,1.359349608,1.390515685,1.033412814
-0.035407491,-0.51641947,0.705798924,0.346217543,-0.249986231,1.199540734
-0.043420643,0.019089401,-0.153299466,0.418585479,-0.083548173,0.168784514
-0.420962542,-0.173474416,-0.402591288,-0.133877844,-0.245559037,-0.604895234
-0.818972707,-1.030079365,-0.263820618,-0.796027064,-0.731645644,-1.496713638
-1.048076868,-1.200178146,-1.090786576,-0.770442665,-1.467987776,-1.2158041
0.236004293,0.027060146,1.041259646,-0.385201991,0.336586386,0.564386964
0.604154706,-0.159468576,0.787112117,-0.0707452,0.022844687,0.488589078
-0.556139708,-0.931248367,-0.188807815,-0.640993357,-0.48886165,-0.084464759
2.004626274,1.727059245,1.013104677,1.658034682,1.851176381,1.490229368
1.358334064,1.351172447,1.395236254,0.390349686,1.351365805,1.593646646
-1.25470376,-0.884373903,-1.570578575,-0.852285445,-1.365254283,-1.285422087
-0.582625091,-0.643896759,-1.53848505,-0.760396123,-0.864229918,-0.392591
-1.103256702,-0.159468576,-1.787299275,-1.445106983,-0.93407172,0.330687076
-0.374780744,-0.121169299,0.062417198,0.405005574,-0.099911168,0.135947868
2.19704318,1.797951698,1.193919539,1.628607154,1.908180594,1.412388206
0.062168915,-0.155156836,0.431887984,0.315641969,0.383883685,0.601521611
-0.979693532,-0.660692811,-1.713656187,-1.0602175,-0.658457339,-0.870534301
0.604154706,0.370898455,1.172233224,0.294281095,0.714702249,0.882494092
-0.591235816,0.124233782,0.307120055,0.567808211,-0.092175312,0.542196512
-0.770218611,-0.874252379,-0.576708913,-0.829443157,-0.942568839,0.030243371
-1.025977373,-0.655436873,-0.000999591,-0.88969934,-0.575048804,0.004173697
0.303055048,-0.294465482,1.233712554,0.063778646,0.373885453,-0.307009161
-0.297969162,0.035662487,-0.984003067,0.062373228,-0.666893661,-0.154584199
0.54642576,1.030441403,0.491801322,-1.30188942,0.611102879,0.502225816
0.742346644,0.885157347,0.968601584,0.724131644,1.106165409,1.246938586
0.369727612,-0.300675303,0.120508112,0.159857556,0.575343668,0.785680056
0.77996701,0.615196586,1.1208992,1.259091735,0.905077398,-1.173889518
-0.060926557,-0.163205832,0.581680298,0.292271405,0.381128639,0.594187975
-0.920365572,-0.210496202,-0.741771519,-0.542337775,-0.885359228,-1.101229429
0.573205888,0.227907389,0.071905822,0.061051052,0.171731099,-0.048458017
1.26187098,-0.55206126,-0.57030648,-0.219749257,0.884038448,1.006599665
1.45780158,1.749253273,1.172496915,1.1546942,0.987828314,1.088126302
0.231900394,-0.762018025,0.58509469,-0.947238505,-0.727748752,-0.06420669
-0.638975918,-0.710523725,0.358144611,0.323760301,0.207037777,-1.601651192
0.042111322,0.021849401,-0.480093956,-0.322730869,-0.401197374,0.188046068
-0.458568871,0.012669185,-0.085266188,0.035520174,-0.423614681,0.523253381
1.745200634,0.89958781,0.880902827,0.006211027,0.303267598,0.631717503
-0.45632562,-0.664479375,-0.097025879,0.84851265,-0.20064795,-0.062518559
2.13980794,2.250112772,1.442324996,2.22689867,1.594892859,-0.140219897
0.211424857,0.491847694,0.617806435,0.866957545,0.679373205,0.904963315
0.693418622,1.138621449,0.218277127,0.822128713,1.002724767,0.905274868
-0.163580567,-0.833722711,0.005959166,-0.270502895,-0.364999384,0.266048968
-1.389802694,-2.083893299,-1.860711932,-1.836232662,-1.707236767,-1.745333552
-0.349038988,-0.071012698,-0.75098139,0.315641969,-0.048841041,0.770391166
-1.836816192,-2.39656353,-2.287201405,-2.004423141,-2.070810795,-1.813698411
0.715503156,0.836637974,0.509131908,1.001172066,0.843659341,1.000158072
-0.365745902,-0.114498667,-0.376803756,-0.38943544,0.017869212,-0.074099243
0.406278491,0.361725926,0.278578639,0.53940779,-0.175930172,0.773462951
-0.660021722,-0.120851927,-0.033760875,0.383640796,0.248666972,0.855676949
0.774260223,0.303359389,0.923411608,-0.980886161,0.579966903,0.868617177
-1.279220343,-1.663201809,-1.987572193,-1.474184155,-1.219706416,-1.45749557
-1.35349369,-0.210188359,-0.257059157,-0.721502066,-0.125704721,0.370178372
2.09889102,1.612470627,1.940006495,1.745321631,1.70026207,1.548039079
2.173986197,1.993037581,1.115222096,1.723315477,1.768213391,1.541601181
-1.798400283,-1.766160727,-2.65949297,-1.646809816,-2.082003117,-1.78008759
1.604302645,1.432102442,1.149374366,1.473266959,1.092697859,1.092437625
-1.354080081,-1.106022835,-0.676817954,-1.154771566,-1.190580368,-0.991843641
-0.396900386,-0.646397412,-0.335592777,-0.640137732,-0.556608737,-0.717960656
-0.478348255,0.22119087,-0.568726182,0.083535075,0.094890401,0.131625056
-0.072438493,0.135365903,0.19231537,-0.777108014,-0.220252082,0.451938301
-1.054846048,-0.686524272,-0.695711434,-0.646790862,-0.586597383,-0.796347439
-0.428654045,0.303419292,1.078965783,-0.315788686,0.429098636,1.050894022
-0.233312801,0.154986903,0.239029333,-0.095458128,0.841042519,0.664211512
-0.527593672,-0.121169299,-0.756551445,-0.400296509,0.065718137,-0.100616597
-0.407550573,-0.118561924,-1.13676095,-0.10066618,-0.432599366,-1.559570432
-1.058346272,-0.96206212,-0.940315425,-1.47606945,-1.458507538,-1.909995317
0.660916448,-0.402606577,1.267683268,-0.292559326,0.722857356,0.989812434
-1.030537486,-0.847473443,-0.937743247,-0.490780681,-0.367464244,-0.823601782
-0.786468089,-0.34895134,-1.126953006,-0.290212572,-0.681360543,-0.421742618
0.421609163,1.365930557,1.066459775,1.006122708,0.799450576,-1.191664577
1.640929222,1.241773725,1.15385592,1.452374935,1.396580219,1.264684796
1.177665472,1.972509265,-0.014877876,1.440957189,1.390642166,0.292813599
0.912419856,0.799935341,1.125496984,0.707843781,0.698169112,1.287000179
-0.884173095,0.002156443,-0.252974153,-0.595436335,-0.24636732,-0.243397817
0.308062404,-0.550469279,0.900379121,-0.108174562,0.447897673,0.71786654
-1.622491598,-1.874471903,-1.45388782,-2.215185881,-2.299958467,-1.617523909
-0.307860315,0.243394658,0.082525499,-0.404661357,-0.171954915,-1.309683919
-0.67763567,-0.795561016,-1.836833954,-0.42413795,-0.511383533,-1.110066891
-1.848734379,-2.324521065,-2.580309629,-2.04068327,-1.802895427,-1.680930376
-0.759727836,-0.841101825,0.052347746,-0.570348263,-0.82155776,-0.666273534
-1.267834663,-1.304816842,-1.224944949,-1.386109114,-0.998011053,-1.135829687
-1.183776498,-0.945146263,-2.550801754,-1.27180624,-1.658442259,-1.732779741
-0.407875538,0.065062843,0.114945494,0.159353822,-0.165779099,-0.585561931
-0.637929857,-0.513090253,-0.741771519,-1.063573241,-0.832472682,-1.003874183
1.27020359,0.667918146,1.128859043,0.545899749,1.221117854,0.95764786
1.52543819,1.495304942,1.587736487,1.398334026,1.48544991,1.102832913
-0.601941288,-1.040429354,-0.64624089,-0.606698573,-0.772919178,-0.797131121
0.310604453,-0.159468576,0.943862259,0.230833724,0.391315579,0.721560717
-0.426211745,-0.380564451,-0.009163282,-0.697565734,0.404105574,0.24064225
0.028035237,0.125311464,-0.797183931,-0.267708391,-0.168567225,-1.538451314
0.570753694,1.105333328,0.027835818,0.967042565,1.063984513,1.009181976
1.764489532,1.528874636,1.336290479,1.894893289,1.510085225,1.319480419
1.258619428,1.465450168,0.637995362,1.283199787,1.158362508,1.408760786
-1.040572286,-0.040657915,-0.931885719,-0.103344202,-0.624645591,-1.440835834
1.256189942,0.424218327,0.508895397,0.550468504,0.991457164,0.741846502
0.139385641,0.640424907,-0.180450946,0.672422051,-0.166979954,0.644292593
-1.07552731,-0.762551904,-1.092371106,-0.916900396,-0.604071081,0.955262125
0.869897187,0.428703636,1.15202713,0.476500303,0.909712017,1.128645539
-0.557897568,-0.851105094,-0.793873549,-1.33121407,-1.300902247,-1.626395226
-0.6469087,0.730151117,1.186481357,1.252955198,1.348942399,0.967198193
-0.237028584,-0.356178641,-0.912803233,-0.489535064,0.065185107,0.303749323
-0.124255605,-0.164296001,-0.349461377,-0.348364651,-0.602389514,-0.348290831
1.514259338,0.556007385,0.357635468,-0.381970435,0.080828972,0.155555993
-0.889222622,-0.563976765,-0.283260942,-1.210536242,-1.300902247,-0.198109388
-0.285695314,-1.064426422,-0.804036558,-0.157615319,-0.306685209,-0.325712889
0.188275024,0.463997155,1.077516079,0.621043563,0.467351377,0.446497649
-0.183015376,-0.587532163,-0.3314659,-0.52015692,-0.257250935,0.254230648
1.174819589,1.422244668,1.257367969,1.067043424,1.226623058,-0.816516161
-0.224058092,-0.270799845,0.24625206,0.320686907,-0.107211575,-0.098295785
-0.08361081,-0.825155377,-1.782517433,-0.468305677,-0.60767895,-0.633902013
-0.341457367,-1.262840748,-1.188869476,-0.693716347,-1.277139783,-1.124888897
0.284455985,-0.026202837,0.929428399,0.263682216,-0.172127351,0.186523661
-1.24149859,-1.406051278,-0.036172446,-0.709801018,-0.866584659,-1.309167027
-1.127934813,-1.186728716,-1.352949023,-0.536904514,-1.045376182,-1.148244619
1.841353893,1.567070484,0.772814035,1.677092791,1.566220164,1.434968352
0.457741022,1.018626571,1.649437666,1.085572481,0.721195281,0.752333164
-1.715412021,-1.709396243,-2.438968897,-1.474184155,-1.701157451,-1.21139431
-1.488084197,-1.422905684,-1.483703375,-1.14935708,-1.372529984,-1.577282786
0.968280137,0.901294231,0.118578859,0.978411138,0.69040066,0.984533489
0.112518623,0.495032012,-0.441073626,0.327298194,-0.041443985,-1.609574914
-0.361808151,0.014415628,-0.641925931,0.140449166,-0.426875532,0.166357532
-1.134654045,-1.682512879,-1.907590032,-1.200538039,-1.313717961,-0.868450522
-1.544474006,-1.745920062,-1.977746248,-1.47606945,-1.672433853,-1.183693051
-1.359451652,-1.369321823,-1.229851723,-1.261431336,-1.089522958,-1.199183702
0.048777163,-0.16702421,1.158820033,-0.076762997,0.517324984,1.0127213
0.46584937,0.053266428,0.954446793,0.567061722,0.43657729,1.06959331
-0.348596215,-0.342977226,-0.516378641,-0.152012959,-0.479640156,-1.066738844
0.148001134,0.581651032,0.612161279,0.502549887,0.368116319,0.613270462
-0.069347166,-0.350331843,0.499521583,-0.152864039,-0.45963496,-1.339495063
0.421609163,0.615196586,0.41863507,0.773753822,0.570798516,0.846960843
0.663116157,1.157846808,0.81544137,1.385898352,1.100805759,1.486973763
2.402744293,1.990609765,1.485594153,1.656240582,1.900308132,1.297783256
-1.542761445,-0.786164522,-0.508419454,-0.899799407,-0.611935318,-1.287063956
0.539313197,-1.238146901,-0.06832727,0.341509432,0.391720504,0.186523661
-0.439608067,-0.067733064,0.273600399,0.069547787,-0.092175312,0.310950071
-0.884173095,-0.308546245,-0.239295244,-0.369468063,-0.620224118,0.025918409
-0.678810477,-0.775662661,-1.028056622,-0.713920832,-0.263772666,-1.451588035
-0.642081201,-0.320332825,-0.878453434,-0.46272406,-0.741353929,-0.371873051
-1.601716042,-1.296387792,-0.074253544,-1.493266106,-1.708835721,-1.668113351
-1.282102227,-1.730404496,-0.970292985,-2.072233677,-1.083540678,-1.860194325
1.997946858,1.343134046,0.723720729,1.558964491,1.426389098,1.197730541
-0.668882489,-0.600068271,-0.24972333,-0.718993604,-0.602303207,-1.227049828
-0.440878779,-0.812300384,-2.038067579,-0.948417425,-0.623456955,-1.048582554
0.388570487,0.591782868,0.764339507,-0.060217202,0.463612854,-0.480029017
2.246977806,1.755126834,1.182875156,1.77915287,1.954056263,1.601619482
1.259529948,0.945922077,0.334524125,1.188952327,1.182720423,1.09165287
